Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400022711;10;10;2024;10:20;1;38;38263;1;1;1;7;568 chemin des collines;45,28214900;5,45643000
202400017109;2;7;2024;07:15;1;27;27148;1;1;8;2;A 28  PK 223.990;48,97442900;0,43481800
202400022501;24;5;2024;09:35;1;974;97411;1;6;1;7;GARE ROUTIERE (DE LA); -20,87830000;55,45847000
202400043038;10;5;2024;23:35;3;41;41167;2;1;1;7;42 Rue d'Asnières;47,50300600;1,19200100
202400048472;28;10;2024;20:40;5;77;77449;2;9;5;6;CRS DE LA GARONNE;48,85451000;2,78549000
202400042045;23;8;2024;18:57;1;59;59367;2;2;2;3;FRESNOY (RUE DU);50,67403000;3,22682200
202400005254;21;10;2024;08:50;1;47;47145;1;1;1;6;N21;44,14045700;0,64941600
202400046107;22;7;2024;16:05;1;59;59002;1;1;1;6;CD 957;50,32784400;3,28085900
202400050683;5;1;2024;15:40;1;44;44025;2;1;1;6;22 rue de bretagne;47,41408100; -1,97247900
202400028859;10;11;2024;20:00;5;14;14542;2;2;1;3;8 Route de Gruchy;49,22763800; -0,45775700
202400019043;19;11;2024;18:15;5;44;44109;2;6;3;6;3 Route de Carquefou;47,25884222; -1,51949420
202400008041;26;11;2024;23:40;5;13;13208;2;1;1;3;PRADO (AVENUE DU);43,26380000;5,37780000
202400032711;20;6;2024;20:40;1;94;94042;2;2;1;3;Boulevard de l'Europe / Avenue du President Kennedy;48,81491600;2,46318100
202400035266;29;2;2024;22:00;5;59;59599;2;3;1;3;Rue de Paris;50,72145000;3,14385000
202400036836;12;12;2024;11:00;1;47;47003;1;3;1;3;D19;44,64328500;0,34761400
202400011752;23;4;2024;13:40;1;92;92044;2;1;1;2;ANA. FRANCE(RUE)1A75 ET 2A72;48,89205000;2,28509000
202400012901;31;5;2024;19:00;1;87;87059;1;1;1;6;D675;46,19682400;1,06853800
202400023330;9;3;2024;06:45;2;25;25193;1;1;1;6;D201 pk 7;47,21828600;6,85993200
202400016531;1;8;2024;17:30;1;29;29019;2;1;1;2;D112;48,42257538; -4,47700816
202400006068;15;9;2024;12:00;1;14;14520;1;1;1;4;55 Route des Monceaux;49,13425500;0,14842300
202400004466;21;2;2024;09:41;1;74;74002;1;3;1;3;D1201;45,82002600;6,02622600
202400016277;25;12;2024;20:50;5;93;93073;2;3;2;3;CHAPIT RE ( RUE DU);49,00804569;2,55750242
202400007206;20;10;2024;10:30;1;34;34032;1;1;1;2;GARE DE PÉAGE DE BEZIERS CABRIALS;43,34331200;3,28909400
202400040354;17;6;2024;12:20;1;63;63430;2;1;1;6;;45,83933303;3,50203961
202400001320;8;6;2024;12:37;1;71;71516;1;3;1;6;5 Rue du Mont;46,76587300;5,22658700
202400044511;26;9;2024;16:45;1;75;75116;2;1;2;6;AVENUE DE VERSAILLES;48,84773700;2,27371700
202400054335;8;6;2024;22:02;3;01;01274;1;1;1;6;Autoroute A40 - PK 115+500 - direction GENEVE;46,15808600;5,65041100
202400015013;13;10;2024;22:50;5;972;97209;1;1;2;7;AUTOROUTE (A1);14,61621000; -61,04361000
202400011273;16;3;2024;20:58;5;2B;2B120;2;1;1;2;11 - RT;9,44085000;42,65160000
202400032373;4;10;2024;23:55;5;54;54395;2;2;1;3;Rue de Tomblaine;48,68673443;6,20112777
202400028502;6;10;2024;06:00;5;59;59488;2;1;1;6;ROUTE D'ARRAS;50,19104000;3,16541000
202400021230;28;6;2024;21:16;2;07;07010;1;9;1;6;Route de la Roche Péréandre;45,23134700;4,67719000
202400013710;20;4;2024;14:45;1;11;11148;1;3;1;3;D6113;43,18049000;2,67933400
202400025049;14;11;2024;07:45;1;06;06069;2;3;1;3;2 Avenue de l'Oliveraie;43,64858000;6,93096000
202400009264;18;10;2024;19:45;5;33;33075;1;1;1;4;;44,88992200; -0,61164400
202400013601;22;11;2024;19:30;5;38;38563;2;1;2;3;SAND (RUE G.);45,36522000;5,58467600
202400009166;2;6;2024;13:00;1;93;93031;2;9;2;3;Avenue du 18 Juin 1940;48,95237545;2,30722278
202400048878;29;3;2024;12:30;1;49;49007;2;1;1;6;SAINT LEONARD;47,45872000; -0,51768000
202400032542;21;6;2024;19:45;1;78;78217;1;1;1;2;A13;48,96511700;1,81888100
202400016398;9;9;2024;16:05;1;65;65169;2;1;1;6;8 route du lac;42,93732300; -0,17839900
202400008994;19;10;2024;05:30;1;987;98715;2;1;1;3;RT 1 PK 6.100; -17,56458600; -149,61217800
202400001176;12;2;2024;19:30;1;974;97401;2;1;1;1;route départementale 11; -21,25105200;55,34173400
202400011579;29;4;2024;00:10;3;974;97404;1;1;2;7;D17; -21,25840100;55,34351000
202400005755;21;8;2024;08:41;2;72;72244;2;7;1;6;Place Saint Pierre;47,76635900; -0,32476200
202400044335;26;9;2024;12:45;1;83;83062;1;2;1;3;NEOULIERS (CHEMIN DES);43,12367000;6,04228000
202400034629;20;6;2024;17:59;1;94;94017;2;2;1;3;Avenue Marx Dormoy / Rue de Bry;48,80631000;2,53024000
202400012987;30;5;2024;07:30;1;64;64102;2;1;2;7;ARITXAGUE (BD D');43,47907000; -1,49233000
202400040342;11;12;2024;00:30;4;974;97422;2;1;1;6;Rue des Poinsetias; -21,24408700;55,52727300
202400002073;27;2;2024;07:55;1;93;93001;2;2;1;3;Rue Achille Domart / Rue du Docteur Pesqué;48,91379600;2,38293500
202400030666;22;6;2024;22:30;3;95;95675;1;1;1;3;A1;49,06061000;2,55110000
202400040291;29;9;2024;18:45;2;92;92073;2;1;1;4;PONT DE SURESNES;48,86704997;2,22877711
202400044407;8;12;2024;07:15;2;67;67291;2;2;1;3;14 Rue de Bitche;48,86910800;7,68675000
202400030900;16;12;2024;05:20;3;95;95604;1;1;1;6;A1;49,10548000;2,55192000
202400013512;2;7;2024;17:40;1;51;51573;2;1;8;1;COUTURIER (RUE PAUL VAILLANT);49,24775000;4,00628000
202400010509;3;2;2024;08:30;1;75;75120;2;4;2;7;BD PERIPHERIQUE INTERIEUR;48,86314315;2,41344631
202400027232;5;3;2024;10:00;1;33;33080;1;1;2;4;;44,74278000; -0,53705000
202400019733;22;12;2024;06:17;5;2B;2B037;2;9;1;5;TOUTES RUES;42,62868000;9,43776000
202400015094;13;3;2024;18:17;1;03;03185;2;1;1;1;Route de Villebret;46,32454000;2,60982000
202400043187;18;7;2024;07:45;1;44;44117;2;2;1;3;55 Zone d'activité des roitelieres;47,15073500; -1,34779400
202400013154;15;10;2024;07:35;5;56;56260;2;9;1;3;Rue de Bilaire;47,66998000; -2,74529000
202400038904;15;1;2024;07:45;1;83;83086;2;1;1;6;Dn7;43,47074200;6,56293700
202400009842;24;4;2024;15:20;1;42;42044;2;2;1;6;Rue de la République;45,39572000;4,31793000
202400038104;25;8;2024;20:35;1;75;75116;2;1;1;2;BD PERIPHERIQUE EXTERIEUR;48,84408500;2,25468100
202400018267;8;9;2024;01:00;3;27;27367;2;3;2;6;Rue de l'Ancienne Gare;49,23097300;0,49909500
202400030656;11;11;2024;16:15;1;13;13110;2;9;1;3;boulevard de l'europe;43,45056700;5,68374000
202400049307;5;5;2024;16:44;1;07;07034;1;3;1;3;D290;44,33910100;4,52560500
202400004033;28;11;2024;01:00;3;972;97209;1;1;1;6;Chateauboeuf  (Pont de);14,61764000; -61,03967000
202400048011;17;2;2024;02:00;3;84;84138;1;1;6;1;D941;44,38886400;4,97004900
202400025436;13;4;2024;14:40;1;2A;2A004;1;1;1;3;T21;41,92863000;8,76568000
202400022568;23;5;2024;20:15;2;31;31555;2;1;1;3;NARBONNE (ROUTE DE);43,56635000;1,45883000
202400038905;11;1;2024;07:27;2;57;57192;1;1;1;3;Rue de Rohrbach;49,02435078;7,33050095
202400028728;21;6;2024;21:30;1;56;56061;1;1;1;7;Roussimel;47,74585300; -2,13230500
202400015598;19;11;2024;17:45;5;44;44069;2;6;3;3;Route de Saint-André-des-Eaux;47,32509100; -2,41050700
202400025714;14;4;2024;05:40;3;81;81147;1;1;1;6;RD 71 PK 002+5000;43,82507040;2,16761420
202400035233;9;1;2024;18:40;3;33;33351;1;9;1;6;A10 PK497.400;45,25528300; -0,54296500
202400031267;10;4;2024;06:55;2;49;49007;2;2;1;3;BIRGE BOULEVARD;47,48215000; -0,52217000
202400001622;10;7;2024;14:17;1;21;21581;1;1;2;6;A36 PK 179+800 sens BESANCON/BEAUNE;47,09529600;5,35344800
202400012053;23;4;2024;17:10;1;91;91666;1;1;1;1;D35;48,66759700;2,19933600
202400051216;15;2;2024;12:55;1;93;93048;2;2;1;2;Rue des Rigondes / Rue Raspail;48,87371859;2,43376493
202400019131;29;6;2024;20:10;1;33;33009;2;1;2;2;;44,66010000; -1,16780000
202400012341;11;9;2024;09:47;1;75;75113;2;2;8;4;AVENUE D ITALIE;48,82221400;2,35861700
202400042873;3;4;2024;15:30;1;75;75107;2;2;1;3;RUE DU BAC;48,85770800;2,32796400
202400008973;1;6;2024;10:12;1;75;75120;2;5;2;6;RUE DES PYRENEES;48,85627500;2,40489400
202400030776;8;11;2024;15:50;1;34;34116;2;1;1;6;COMTE DE NICE (AVENUE DU);43,64237000;3,81416000
202400000177;14;8;2024;09:35;1;93;93006;1;1;1;2;AUTOROUTE A3;48,86690246;2,42530059
202400018863;13;10;2024;02:33;3;35;35108;1;3;1;6;Lasjambe;47,94965300; -1,40049900
202400006129;25;11;2024;08:50;1;14;14271;2;1;2;3;24 Route d'Harcourt;49,15234000; -0,37090000
202400016508;1;2;2024;17:23;2;57;57144;1;1;7;4;a320 pk 2+450;49,15180500;6,83732600
202400050902;29;3;2024;12:30;1;81;81146;1;1;1;2;Chemin d?Arquières;44,05073800;1,99202300
202400049384;26;5;2024;01:06;5;92;92048;2;1;1;3;TRIVAUX (AVENUE DE) N° 9;48,78931315;2,23544168
202400034185;21;7;2024;14:40;1;61;61001;2;2;1;3;D26 PR0+1;48,43804200;0,08645900
202400018584;5;7;2024;19:30;1;84;84064;1;1;1;7;D204;44,31657100;4,70754500
202400042248;9;12;2024;09:00;1;94;94028;1;1;2;2;N406;48,77146602;2,44722292
202400041688;17;7;2024;14:05;1;93;93066;1;1;1;2;AUTOROUTE A1;48,93338949;2,37872257
202400010743;3;2;2024;14:25;1;84;84007;2;3;1;6;QUAI DE LA LIGNE (Boulevard du);43,95352000;4,81165000
202400029450;21;1;2024;23:10;5;94;94033;2;6;1;6;Avenue de Lattre de Tassigny / Rue Carnot;48,85403000;2,49312000
202400038975;13;5;2024;08:20;1;35;35238;2;2;1;3;FREVILLE (AVENUE HENRI);48,08372000; -1,67448000
202400002477;29;11;2024;05:00;3;67;67435;1;2;9;3;Route de Fénétrange;48,90052600;7,07497800
202400012725;28;12;2024;19:02;5;91;91228;2;9;1;3;BD DE L EUROPE;48,63084000;2,43412000
202400020121;19;1;2024;23:25;3;05;05162;1;1;1;6;La Saulce;44,43920400;6,02941300
202400027093;5;3;2024;16:15;1;13;13207;2;3;1;3;SAUVEUR TOBELEM (RUE);43,28803000;5,36348000
202400050508;26;10;2024;19:58;4;31;31555;2;1;2;6;SAINT SIMON (RTE DE) DU 276 AU 389;43,58654924;1,40625671
202400028772;25;6;2024;14:35;1;48;48178;1;1;1;1;RN 106;44,26439763;3,87273459
202400006840;9;8;2024;15:20;1;94;94028;1;1;1;3;A86;48,79449381;2,44220497
202400020732;11;10;2024;02:20;5;29;29173;2;1;1;7;Route de Douarnenez;48,00757881; -4,17766803
202400032664;18;6;2024;08:42;1;18;18033;1;9;8;7;;47,05767000;2,33932000
202400044894;10;5;2024;19:15;1;84;84138;1;1;1;5;Route de Baume-de-transit;44,37226400;4,96546800
202400023786;13;4;2024;13:50;1;75;75107;2;1;1;6;PONT ALEXANDRE III;48,86345500;2,31352200
202400033675;24;7;2024;07:50;1;45;45296;1;3;1;3;D955 PR 17 + 691;47,99478100;1,71445500
202400004244;27;4;2024;12:35;1;22;22182;1;2;1;3;la Ville Richard;48,54336300; -2,96127700
202400010839;2;6;2024;06:20;2;41;41002;1;1;2;7;D976;47,33425700;1,23557600
202400000041;3;5;2024;00:15;3;76;76116;2;2;1;6;202 Rue du Trou du Puits;49,38101100;1,19775700
202400002859;9;2;2024;18:00;5;13;13209;2;1;2;3;EMILE ZOLA (RUE);43,24798000;5,39959000
202400033575;1;3;2024;10:10;1;92;92020;2;3;2;1;REPUBLIQUE AV. N°27 A 105 ET 26 A 178;48,80929646;2,30097574
202400003699;21;3;2024;12:20;1;56;56260;2;1;1;3;Rue de Normandie;47,64811000; -2,78556000
202400029061;5;3;2024;15:52;1;35;35239;2;4;8;3;2 Rue Anatole le Braz;47,91453000; -1,38064600
202400035673;28;2;2024;06:55;1;987;98735;2;1;1;2;POMARE (BVD STADE BAMBRIDGE); -17,52897207; -149,55812769
202400041981;28;9;2024;19:45;2;13;13209;2;1;1;6;BARTHELEMY (BOULEVARD);43,26773861;5,41295731
202400041055;12;1;2024;08:00;1;94;94004;1;1;1;3;RN19;48,75940121;2,50031751
202400053178;3;1;2024;13:45;1;73;73179;1;2;1;3;Route de l'école du tremblay;45,62802489;5,87370649
202400034895;13;12;2024;12:25;1;75;75114;2;4;1;2;BD PERIPHERIQUE EXTERIEUR;48,81930736;2,32868314
202400005786;28;4;2024;19:00;1;93;93027;2;2;8;1;Rue Pierre Curie / Boulevard Pasteur;48,92095000;2,38327000
202400047287;18;4;2024;15:30;1;74;74237;2;1;1;1;Route nationale lieu-dit Bret;46,39822700;6,76895700
202400019335;11;3;2024;11:00;1;92;92024;2;1;1;6;LEON GAMBETTA (ALLEES);48,90306934;2,31065798
202400039097;13;1;2024;15:05;1;94;94052;2;5;1;4;Boulevard de Strasbourg / Grande Rue Charles de Gaulle;48,83570000;2,47433000
202400005371;20;10;2024;20:10;4;95;95219;2;9;1;3;D502;48,99806727;2,25360571
202400043714;14;6;2024;18:10;1;80;80164;1;1;1;1;CORBIE (RUE DE);49,90368000;2,37561000
202400008373;26;4;2024;17:30;1;50;50139;1;9;2;3;N174;49,05385200; -1,00482000
202400041823;17;7;2024;11:40;1;11;11069;2;1;1;2;34 Avenue du Général Leclerc;43,21011000;2,36435000
202400046060;27;10;2024;17:59;1;80;80021;1;3;1;3;Rue de Cagny;49,87067000;2,33326000
202400008090;26;11;2024;08:40;1;75;75107;2;3;8;3;QUAI BRANLY;48,85747400;2,29105300
202400019892;28;1;2024;15:40;1;59;59648;1;1;1;6;CLEMENCEAU RUE;50,59202600;3,05165800
202400048871;10;6;2024;17:47;1;64;64125;2;1;1;2;BAYONNE (AVENUE DE);43,44973000; -1,56938000
202400047105;12;6;2024;09:55;1;976;97611;2;1;1;1;tsoundzou-Cadjifouteni ( rue ); -12,80558000;45,20914000
202400036998;17;1;2024;17:00;2;07;07009;2;1;3;6;Route du Saint Joseph;45,24052400;4,79853800
202400029550;19;5;2024;20:45;1;69;69266;1;1;1;3;Route Départementale 383   ;45,76319122;4,90937814
202400034191;3;10;2024;14:00;1;74;74012;2;1;1;1;GARE (RUE DE LA);46,19803300;6,23618700
202400000200;21;3;2024;14:57;1;34;34142;2;1;1;7;Avenue Paul Teisserenc;43,73446200;3,31291400
202400048787;28;3;2024;18:45;1;76;76270;1;1;1;6;RD 6382;49,52606000;0,15323000
202400045889;26;9;2024;23:19;4;59;59323;1;6;1;1;D934;50,31570600;3,62443700
202400018662;27;5;2024;06:00;3;974;97407;1;9;1;3;BOUVET (AVENUE); -20,95293000;55,29516000
202400035704;7;4;2024;13:33;3;33;33296;1;3;1;7;;44,83470100; -0,03860800
202400041620;18;7;2024;23:05;3;69;69197;1;1;1;1;Route du Terrier;46,05323500;4,67445700
202400045196;16;7;2024;07:35;1;13;13213;2;1;1;4;A507 sens Marseille - Aubagne;43,32598000;5,42156000
202400017996;19;4;2024;17:15;1;35;35039;2;2;1;3;Rue de Rennes;48,10565100; -1,48556800
202400024442;27;7;2024;07:55;1;987;98735;2;4;1;3;TIPAERUI (CV); -17,54973000; -149,57762000
202400030283;30;8;2024;16:15;1;13;13001;1;1;1;2;RD9;43,45262000;5,30803000
202400012482;25;1;2024;11:05;1;73;73008;2;1;1;2;VERDUN AVENUE DE;45,69078000;5,91052000
202400005733;25;6;2024;07:55;1;45;45254;2;1;1;3;Allée de Vieux Cours;47,66741000;2,60837300
202400045389;24;3;2024;16:45;1;69;69018;2;1;1;1;Rue Général Leclerc;46,15176386;4,59336825
202400018340;28;1;2024;01:35;5;37;37261;2;1;1;3;WAGNER (BOULEVARD RICHARD);47,37708000;0,71437000
202400030228;24;7;2024;13:15;1;68;68376;2;6;1;3;SOULTZ(ROUTE DE);47,79666000;7,31425000
202400023418;18;2;2024;19:15;5;91;91027;2;1;2;4;L'INDUSTRIE (QUAI DE) ;48,69596000;2,39277000
202400021215;28;6;2024;16:00;1;14;14570;1;1;1;6;363 Chemin des Cahottes;49,06401500;0,32344900
202400036267;27;8;2024;16:22;1;01;01289;1;1;7;7;Route de Saint André sur Vieux Jonc;46,16953000;5,18498000
202400018577;27;5;2024;18:30;1;92;92044;2;1;1;3;VIC. HUGO(RUE)091A113 ET 112A146;48,89692259;2,29560748
202400036122;2;10;2024;08:50;1;41;41018;2;3;8;3;MORIERS (RUE DES);47,56070000;1,29219000
202400018862;12;10;2024;23:10;3;60;60338;1;6;1;6;route départementale 932A;49,37612354;2,79817700
202400000781;30;4;2024;14:30;1;17;17306;2;6;1;3;ROCHEFORT (DE)  (AVENUE);45,64891300; -1,02450300
202400029280;4;3;2024;06:55;5;64;64102;2;3;1;2;SOULT (AVENUE MARECHAL);43,48776000; -1,48276000
202400014522;4;8;2024;20:40;1;30;30010;1;1;1;6;Route de Generargues;44,06285600;3,98157000
202400011360;15;3;2024;23:30;5;75;75109;2;1;1;7;RUE NOTRE DAME DE LORETTE;48,87961100;2,33609200
202400010853;2;6;2024;16:30;1;50;50412;1;1;1;7;Hameau Bosqueville;49,35372800; -1,69777400
202400000455;6;6;2024;16:30;1;13;13056;2;6;1;3;ISTRES ROUTE D';43,42977000;5,04702000
202400017438;28;6;2024;09:50;1;35;35297;1;1;1;6;N164 pk11;48,17782900; -2,19360700
202400016712;29;5;2024;17:30;1;56;56248;2;1;2;3;39b Rue Général Henri de Virel;47,58489600; -2,62886200
202400002808;9;2;2024;16:50;1;77;77438;2;1;2;6;COURTILLIERE (AVENUE DE LA );48,86810000;2,67610000
202400009710;2;2;2024;12:45;1;93;93029;2;2;1;3;Rue des Travailleurs / Avenue de la Concorde;48,91620000;2,46504000
202400007252;2;6;2024;21:40;1;80;80021;1;1;1;7;SAVEUSE (RUE DE);49,90353000;2,24866000
202400053769;24;10;2024;16:15;1;53;53130;2;2;1;6;CHANZY ( AVENUE DE );48,06987000; -0,74964000
202400033671;1;3;2024;21:45;3;07;07343;2;6;1;2;Route d'Alès;44,54126500;4,35151900
202400002529;12;8;2024;12:25;1;27;27498;2;3;1;1;1 Rue Dupont de l?Eure;49,14995600;0,83036400
202400011078;17;10;2024;21:20;5;37;37271;2;2;2;1;54 Rue de la Galandiére;47,23139300;0,49785600
202400036841;10;12;2024;23:15;3;31;31516;2;1;1;6;route des Pyrenées;43,75247800;1,40692600
202400051738;21;9;2024;16:00;1;13;13213;2;1;1;2;Marie Louise (Bd);43,34000000;5,41369000
202400040423;4;11;2024;08:45;1;43;43157;2;1;7;4;Rue Antoine Valette;45,02108000;3,89224000
202400000477;1;5;2024;20:10;1;62;62262;2;1;1;6;D166;50,52271555;2,74748079
202400042654;27;9;2024;10:00;1;94;94068;2;1;1;3;Rue de la Varenne;48,80857982;2,47277033
202400012496;31;1;2024;17:45;2;72;72181;2;3;1;2;LAIGNE RUE DE N° PAIRS 260 ET >;47,96036000;0,20813000
202400023336;8;3;2024;18:50;2;16;16353;1;1;2;7;RD 06;45,68825500;0,44159900
202400047624;31;3;2024;01:00;5;987;98738;2;1;1;6;pk 15 au niveau du rond point du méridien; -17,61730013; -149,61434305
202400006516;9;8;2024;19:56;1;14;14557;2;1;1;2;105 Avenue Ox and Bucks;49,33862000;0,09716000
202400004525;10;8;2024;06:20;2;79;79259;1;3;5;3;;46,94454400; -0,23400000
202400042204;15;6;2024;11:34;1;22;22015;1;1;8;2;la ville marque;48,39436900; -2,59063800
202400021968;6;9;2024;08:30;1;06;06048;2;1;1;2;1906 Route Rd 15 la Roseyre;43,78314000;7,33626000
202400032298;5;10;2024;14:30;1;44;44066;1;1;1;7;chanais;47,35023375; -1,66470050
202400007344;19;10;2024;09:25;1;14;14061;1;2;2;3;Route du Désert;48,90482300; -0,83380200
202400020341;28;7;2024;19:10;1;60;60572;1;1;1;1;D335;49,37270500;3,00057600
202400012712;2;2;2024;07:05;2;06;06004;2;3;1;6;Chemin de Saint Claude;43,59490740;7,10715580
202400037776;27;8;2024;17:00;1;75;75108;2;3;1;3;PLACE HENRI BERGSON;48,87617800;2,31951200
202400042237;7;12;2024;13:05;1;93;93008;1;1;1;6;AUTOROUTE A86;48,90615841;2,46109169
202400037394;24;2;2024;14:30;1;72;72181;2;1;3;2;RHIN ET DANUBE (AV) N° IMP 271 A 339;48,02170000;0,18321000
202400049617;4;12;2024;16:20;1;61;61213;1;3;5;3;D909;48,47315900; -0,13096600
202400031528;2;3;2024;14:32;1;92;92033;2;6;2;3;GARE;48,83847492;2,18671560
202400053629;1;1;2024;07:15;5;93;93077;2;1;1;5;Rue de Neuilly;48,87749000;2,52332000
202400028597;6;10;2024;17:30;1;28;28215;1;2;2;2;D939;48,34874500;1,81218100
202400041948;15;6;2024;19:45;1;77;77372;1;3;1;1;D 934;48,88141000;2,66091000
202400052810;12;2;2024;18:25;1;974;97411;2;2;1;3;CHAUDRON  (BLD 1 DU); -20,89873000;55,49649000
202400026395;26;7;2024;18:10;1;95;95527;1;1;3;7;A1;49,00473404;2,52582663
202400015166;30;6;2024;19:30;1;94;94028;2;5;1;3;Rue René Arcos / Rue du Jeu de Paume;48,77766289;2,46049279
202400053861;7;2;2024;15:55;1;2A;2A271;2;1;1;3;#Caldaniccia#;41,95104900;8,80794500
202400022551;23;5;2024;20:05;1;58;58194;2;3;1;3;AMIRAL JACQUINOT;46,98401000;3,18366000
202400017842;30;1;2024;15:13;1;38;38169;2;3;1;3;Boulevard Joliot Curie;45,19704000;5,69376000
202400049239;11;6;2024;14:30;1;75;75108;2;3;1;4;PLACE HENRI BERGSON;48,87619000;2,31946400
202400009686;23;9;2024;11:37;1;82;82033;1;3;8;6;Chemin de Peyrat;44,03414427;1,17438868
202400022401;28;7;2024;06:52;2;54;54395;2;1;1;6;boulevard du 21ème RA;48,69248000;6,19284000
202400032620;8;11;2024;20:00;3;49;49261;1;1;8;5;D69;47,30673500; -0,24654900
202400027986;25;7;2024;14:15;1;75;75120;2;1;1;4;BD PERIPHERIQUE INTERIEUR;48,85634400;2,41392300
202400001165;12;2;2024;18:56;5;91;91235;2;2;2;6;Rue de l'Ecoute S'Il Pleut;48,64118400;2,36389800
202400015445;30;6;2024;22:05;5;33;33063;2;3;1;3;;44,86582000; -0,56110000
202400015108;14;3;2024;15:50;1;75;75116;2;1;1;7;ROUTE DE LA SEINE A LA BUTTE MORTEMART;48,85206100;2,23197500
202400027228;6;3;2024;18:30;2;59;59268;1;1;1;1;3155 Rue du Grand Chemin;50,61450200;2,74779300
202400053859;14;8;2024;16:15;1;93;93007;2;2;1;3;Rue Saint Saens / Rue Charles Gounod;48,93882000;2,46789000
202400002192;29;11;2024;11:00;1;64;64445;2;1;1;6;PEBOUE;43,30835000; -0,33772000
202400046441;4;12;2024;18:55;5;91;91345;2;1;1;4;RUE MICHEL DE GAILLARD;48,69747000;2,29001000
202400005349;21;10;2024;19:30;3;91;91689;1;1;1;3;AUTOROUTE A6;48,72355000;2,31218000
202400017929;30;1;2024;18:40;5;75;75111;2;3;1;1;RUE LOUIS BONNET;48,87025198;2,37648332
202400001181;23;10;2024;20:05;3;17;17157;1;1;1;2;A10;45,89967000; -0,59373400
202400050381;10;7;2024;16:55;1;55;55043;2;1;1;2;DE GAULLE (GENERAL);49,17429000;5,38093000
202400054249;29;11;2024;19:07;5;04;04112;2;1;1;1;EN DESSOUS (RUE D');43,82906000;5,78911000
202400037445;14;1;2024;10:46;1;92;92050;1;1;1;6;A86;48,89399306;2,18968636
202400043219;9;1;2024;07:00;5;91;91228;2;2;4;2;CHAMPS ELYSEES (BOULEVARD DES);48,62610000;2,42376000
202400051492;26;3;2024;20:18;5;84;84007;2;9;2;3;MONCLAR (AVENUE);43,93282000;4,80285000
202400018587;1;8;2024;18:50;1;05;05178;1;1;1;7;Impasse du Roussi;44,38069500;5,91129900
202400051017;10;6;2024;12:30;1;92;92062;2;4;1;2;DE DION BOUTON (QUAI) DU 29 AU 65;48,88053713;2,24511623
202400018634;29;5;2024;14:30;1;19;19085;1;1;8;6;;45,30580847;1,82465649
202400006891;16;1;2024;18:00;2;986;98611;2;1;1;7;RT1, Poi roaume d'Alo ; -14,29312100; -178,09438700
202400014575;26;12;2024;17:20;2;83;83137;1;1;1;2;A57;43,12213900;5,95594954
202400033460;1;3;2024;01:40;5;75;75119;2;2;2;6;AVENUE JEAN JAURES;48,88878100;2,39307500
202400007402;20;3;2024;12:55;1;13;13216;1;1;1;2;A55-Sens Marseille vers Martigues;43,35557748;5,34706133
202400026938;25;6;2024;20:45;1;69;69116;1;1;1;1;814 Route du Mont Verdun;45,84017700;4,77907500
202400014030;28;12;2024;14:45;1;86;86244;2;1;1;1;16 Rue du Four;46,35980100;0,05320400
202400022041;14;4;2024;14:30;1;51;51425;1;1;1;7;D980;49,13211000;3,68153600
202400041291;11;5;2024;20:30;1;75;75116;2;2;1;7;RUE DE BOULAINVILLIERS;48,85423600;2,27551400
202400050303;3;12;2024;13:17;1;75;75116;2;1;1;2;BD PERIPHERIQUE INTERIEUR;48,86016400;2,26355400
202400009070;18;10;2024;11:05;1;91;91657;2;1;8;3;AV HENRI BARBUSSE;48,69977000;2,41852000
202400028675;24;6;2024;18:00;1;75;75109;2;2;1;6;RUE DE MAUBEUGE;48,87725800;2,34269100
202400040411;1;11;2024;16:50;1;49;49099;2;3;8;6;GIRARDIERE (RUE DE LA);47,04288000; -0,90611000
202400030632;23;6;2024;18:58;1;2B;2B034;1;9;1;2;rt30;42,63643700;9,01253100
202400005091;4;6;2024;18:25;1;72;72003;2;1;1;2;CROIX GEORGETTE (RTE DE LA);47,98368000;0,15185000
202400049035;13;7;2024;10:20;1;973;97302;2;3;1;1;FLAMBOYANTS (RUE DES);4,92370548; -52,31952935
202400021461;21;12;2024;10:45;1;85;85191;1;1;1;1;RD37;46,69354000; -1,42491000
202400005708;21;3;2024;16:20;1;03;03188;1;3;1;1;D987;46,28859600;3,25363800
202400052054;22;9;2024;05:50;3;62;62647;2;1;1;6;D94;50,39347082;2,09644799
202400047571;14;8;2024;09:35;1;81;81271;2;1;2;6;Avenue Pasteur;43,77327500;1,68550600
202400031392;10;4;2024;09:00;1;75;75118;2;2;1;6;RUE DE CLIGNANCOURT;48,89406400;2,34924500
202400012348;5;8;2024;19:45;1;51;51454;2;1;1;7;COURCELLES (RUE DE) DU 1 AU 97 ET 2 A 22;49,25782000;4,02176000
202400009355;14;3;2024;17:15;1;22;22113;2;1;1;3;CORDIERS (RUE DES);48,73110000; -3,44668000
202400020555;20;7;2024;12:35;1;14;14117;2;1;1;6;24 Avenue Georges Clémenceau;49,29130000; -0,12072000
